"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,22.33968,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,21.88647,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,21.74011,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,21.41581,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,21.56241,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,21.34877,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,21.12447,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,23.94052,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,22.58364,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,20.97585,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,20.61775,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,20.40831,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,21.76176,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,20.84714,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,19.8961,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,19.47068,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,19.94965,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,19.52066,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,19.48933,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,19.24813,,
"AUS","Australia","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units",,,19.77839,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,31.26362,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,31.38655,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,30.3479,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,30.77416,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,30.65719,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,31.17883,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,30.18968,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,30.25398,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,30.15851,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,30.27452,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,28.94299,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,29.77002,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,29.63015,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,29.45824,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,28.26409,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,29.26271,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,29.06106,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,28.99782,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,28.80702,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,29.16113,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,29.50602,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,29.26966,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,28.28241,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,28.55653,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,28.61353,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,28.43548,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,27.29914,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,28.1373,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,28.36923,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,28.22405,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,27.62772,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,27.75731,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,28.1903,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,28.35759,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,27.01484,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,27.86446,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,27.54271,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,27.85241,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,27.07403,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,27.5576,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,27.66293,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,30.17995,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,27.19163,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,28.29749,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,28,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,28.1,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,26.6,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,26.8,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,26.9,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,27,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,26,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,26.5,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,26.6,,
"AUT","Austria","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,26.2,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,20.23276,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,19.88002,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,18.62522,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,19.52407,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,20.32274,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,19.71537,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,19.00535,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,19.79032,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,20.78853,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,19.11528,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,18.37538,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,19.35022,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,19.37674,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,19.2146,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,18.38622,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,19.59174,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,20.10227,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,19.84976,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,18.5919,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,19.64191,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,19.64884,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,19.76977,,
"AUT","Austria","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,18.68809,,
